ID,site_name,climate_div_num,climate_div_name,SLOPE_PCT,PERC_DEV,PERC_FOR,PERC_AG,PERC_WATER,DRAIN_SQKM,HYDRO_DISTURB_INDX,PPTAVG_BASIN,T_MAX_BASIN,PET,GEOL_REEDBUSH_DOM,STREAMS_KM_SQ_KM,STRAHLER_MAX,HIRES_LENTIC_PCT,BFI_AVE,TOPWET,CONTACT,RUNAVE7100,PCT_1ST_ORDER,NDAMS_2009,DDENS_2009,DECIDNLCD06,EVERGRNLCD06,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,PERMAVE,ROCKDEPAVE,CLAYAVE,SILTAVE,SANDAVE
2142654,"MCDOWELL CREEK NR HUNTERSVILLE, NC",5,Southern_Piedmont,2.4,73.24,11.44,11.27,0.32,26.244,20,116.9521,21.88845,846.986,6,0.461413275,2,0.428669455,38.89736,13.02827,310.2653,696.1883,63.02148013,0,0,9.393004,1.868999,0,88,0,10,1,0,0,1,0,1.4405,58.15,39.5755,31.37748,29.04702
214265808,"TORRENCE CR AT BRADFORD HILL LN NR HUNTERSVLLE, NC",5,Southern_Piedmont,2.6,61.8,23.62,8.55,0.07,18.6282,19,116.5649,21.91381,852.7139,6,0.449161218,2,0.4783071,35.24297,12.06161,418.2731,685.1302,98.40488869,0,0,18.92453,4.435211,0,29.64279,0,67.51725,2.631633,0,0,0.2083293,0,1.289291,57.08125,36.93963,36.48087,26.57949
214266000,"MCDOWELL CREEK NR CHARLOTTE, NC (CSW10)",5,Southern_Piedmont,2.6,58.34,21.82,13.29,0.62,67.869,20,116.4897,21.91789,850.7603,6,0.582723335,3,0.486672884,37.02663,12.9246,341.0167,691.9579,76.44373983,1,1.473426749,17.08659,4.377404,0,61.37655,0,36.24025,1.744376,0,0,0.6388277,0,1.371516,57.66242,38.37298,33.70573,27.9213
214266080,"GAR CREEK AT SR2074 NR CROFT, NC",5,Southern_Piedmont,2.2,11.66,59.27,19.2,0.12,8.5644,16,115.6262,21.89287,857.8259,6,0.420071342,1,0.5989912,33.95513,11.97267,359,700,100,0,0,47.61454,10.08827,0,18.8176,0,78.18663,2.934299,0,0,0.06147541,0,1.261242,56.88299,36.45068,37.42754,26.12177
214269560,"KILLIAN CREEK NEAR MARIPOSA, NC",5,Southern_Piedmont,4.4,9.15,62.1,21.05,0.19,94.2309,19,119.0287,21.63673,830.3623,2,0.789004774,3,0.2072569,46.28259,12.39196,538.5862,700,52.70249095,1,1.061223017,51.38728,8.432584,0,89.55949,0,9.220256,0.6101279,0,0,0.6101279,0,1.467206,58.69582,36.33625,30.86493,32.79882
2142900,"LONG CREEK NEAR PAW CREEK, NC",5,Southern_Piedmont,2.4,63.91,22.07,7.68,0.11,42.6231,21,115.7798,21.82968,859.6453,6,0.520441028,2,0.8488355,32.18541,12.59742,425.8419,692.2042,60.09013286,4,9.384582539,17.97124,3.800756,0,34.215,0,63.38394,2.396229,0,0,0.004835406,0,1.312757,58.50094,36.83235,32.45649,30.71116
2142914,"GUM BRANCH NEAR THRIFT, NC",5,Southern_Piedmont,2.8,74.58,18.73,2.96,0.13,14.2452,21,113.6982,21.81666,869.0292,6,0.376002724,1,0.7707859,31.93973,12.43098,452.3604,690.5658,100,1,7.01990846,15.73793,2.868335,0,32.94434,0,64.58537,2.469597,0,0,0.000694971,0,1.308969,58.39631,36.79346,32.74481,30.46173
214291555,"LONG CREEK NR RHYNE, NC",5,Southern_Piedmont,2.6,62.61,24.65,6.59,0.09,83.2122,21,114.7583,21.8563,863.852,6,0.50573077,2,0.824158,32.4384,12.49769,485.1151,692.5656,60.64096712,5,6.008734296,20.06533,4.287352,0,33.07719,0,64.16149,2.564128,0,0,0.1971922,0,1.337548,57.54334,36.44641,33.24161,30.31198
214295600,"PAW CR AT WILKINSON BLVD NR CHARLOTTE, NC",5,Southern_Piedmont,2.9,79.2,17.03,1.37,0.15,27.2295,21,113.2835,21.91015,872.4335,6,0.510998733,2,0.9915717,31.48465,12.39053,382.5222,687.0021,58.47009251,1,3.672487559,15.01239,1.715419,0,80.8177,0,15.01014,3.297722,0,0,0.874434,0,1.428199,57.15814,39.41364,31.519,29.06737
214297160,"BEAVERDAM CREEK AB WINDY GAP ROAD NR SHOPTON, NC",5,Southern_Piedmont,4.1,19.7,65.08,4.65,0.44,9.6723,18,114.2501,22.09045,877.1114,6,0.383373034,1,0.6420397,30.419,12.01277,409.5664,687.564,100,1,10.33880256,53.40095,9.249093,0,80.49558,0,15.25309,0.8499116,0,0,3.401414,0,1.387294,58.15751,38.9287,32.18314,28.88816
2143000,"HENRY FORK NEAR HENRY RIVER, NC",4,Central_Piedmont,13,5.94,77.26,11.26,0.05,216.6723,13,131.0931,20.47881,783.8109,2,0.962699431,4,0.09138224,57.84917,11.26481,108.2338,488.6805,62.73263905,4,1.846105847,61.26681,10.58248,0,75.40555,0,22.99024,1.069471,0,0.5347356,0,0,1.711257,52.947,27.38813,34.71877,37.8931
2143040,"JACOB FORK AT RAMSEY, NC",1,Southern_Mountains,15.7,2.53,90.75,3.31,0.01,66.48413,7,136.4819,19.88859,768.5065,2,1.131211464,3,0,58.11901,10.18124,68.82239,490.4969,60.01242427,0,0,72.57774,14.24587,0,75.00631,0,21.41793,2.383844,0,1.191922,0,0,2.013428,55.07951,27.41877,36.84406,35.73717
2143500,"INDIAN CREEK NEAR LABORATORY, NC",5,Southern_Piedmont,3.8,8.61,40.52,44.6,0.14,181.2447,24,124.618,21.36673,826.3582,2,0.465072855,2,0.31035858,54.83694,12.41888,253.8788,487.4902,62.34966098,5,2.758701358,32.58069,6.7971,0,88.53858,0,9.730711,0.8653553,0,0,0.8653553,0,1.449723,58.3385,38.45681,31.20047,30.34273
2144000,"LONG CREEK NEAR BESSEMER CITY, NC",5,Southern_Piedmont,4.1,13.19,45.44,34.99,0.46,81.8424,28,121.8753,21.61851,832.6973,2,0.287715414,2,1.2316354,50.43168,12.26162,271.7175,490.2957,58.20845005,11,13.44046607,38.99556,5.365312,0,87.59188,0,10.40812,1.408122,0,0,0.5918778,0,1.392342,56.41548,40.89782,35.70264,23.39954
2145000,"SOUTH FORK CATAWBA RIVER AT LOWELL, NC",5,Southern_Piedmont,6,16.32,47.94,28.95,0.56,1626.318,30,124.6364,21.21606,817.2203,2,0.710282983,5,0.30851898,53.55204,12.15974,226.251,487.9627,59.48931996,64,3.935269732,38.90339,6.713097,0,85.26698,0,12.51168,1.579364,0,0.1200507,0.5219212,0,1.509597,57.04703,35.53404,32.24863,32.21733
2146211,"IRWIN CR AT STATESVILLE AVE AT CHARLOTTE, NC",5,Southern_Piedmont,2.4,74.21,19.23,3.16,0.1,14.8815,22,116.5298,21.83797,863.353,6,0.460892518,1,0.5322044,31.27203,13.05876,358.554,423.9658,100,2,13.43950543,14.47838,3.404899,0,35.80828,0,44.35621,19.8355,0,0,0,0,1.360182,50.34977,38.49773,31.10497,30.39731
214627970,"STEWART CREEK AT STATE ST AT CHARLOTTE, NC",5,Southern_Piedmont,2.9,84.86,8,1.09,0.62,23.3811,33,114.7152,21.8398,869.0591,6,0.55799385,2,0.5465953,30.97918,12.9071,397.3946,438.3589,74.86481825,2,8.55391748,6.054891,1.793756,0,32.68617,0,40.17564,27.11317,0,0,0.02502021,0,1.366398,46.54969,39.10154,31.94922,28.94923
2146285,"STEWART CREEK AT WEST MOREHEAD ST AT CHARLOTTE, NC",5,Southern_Piedmont,3,87.43,6.7,0.89,0.51,28.5021,32,114.6188,21.8584,869.7101,6,0.603637627,2,0.448388,30.92614,13.10047,396.7355,435.9587,72.18316367,2,7.017026816,5.099624,1.47147,0,31.849,0,39.4465,28.67811,0,0,0.02639806,0,1.367373,45.7402,39.22146,32.12153,28.65701
2146300,"IRWIN CREEK NEAR CHARLOTTE, NC",5,Southern_Piedmont,2.8,87.56,8.47,1.1,0.22,78.13889,31,115.1829,21.90224,869.0214,6,0.519486263,3,0.39045858,30.74376,12.84266,383.6992,428.7894,53.99501578,7,8.958407267,6.57675,1.523825,0,33.60876,0,39.4896,26.85787,0,0,0.04376821,0,1.367957,46.64549,39.12903,31.9649,28.90606
2146315,"TAGGART CREEK AT WEST BOULEVARD NR CHARLOTTE, NC",5,Southern_Piedmont,2.6,94.92,4.89,0,0,13.5945,23,113.4017,21.93823,873.836,6,0.406336533,1,0.03310162,31,12.54901,417.8471,425.8375,100,0,0,4.217147,0.4568024,0,82.36028,0,12.45601,4.274677,0,0,0.9090368,0,1.434042,56.63546,39.59369,31.52143,28.88488
2146348,"COFFEY CREEK NR CHARLOTTE, NC",5,Southern_Piedmont,3,59.2,30.13,4.39,0.68,23.8131,21,114.2876,22.05904,877.1725,6,0.381318224,2,0.7218716,30.38694,11.99269,397.8507,441.9933,45.50052977,5,20.99684627,25.12945,4.52776,0,68.63797,0,23.55342,0.6127594,0,0,7.19585,0,1.303223,58.16936,37.90668,33.45615,28.63717
2146381,"SUGAR CREEK AT NC 51 NEAR PINEVILLE, NC",5,Southern_Piedmont,2.9,82.15,13.3,1.53,0.21,166.8204,32,115.3825,22.02622,873.9724,6,0.504013058,3,0.43214136,30.11044,12.86578,379.0434,429.2904,47.37232524,16,9.59115312,10.85425,2.097585,0,45.56091,0,33.70465,17.27282,0,0,3.46162,0,1.330799,50.75871,38.57433,32.86053,28.56514
2146409,"LTL SUGAR CR AT MEDICAL CENTER DR AT CHARLOTTE, NC",5,Southern_Piedmont,2.2,97.82,1.76,0.1,0,31.4874,24,116.8159,21.97072,866.4622,6,0.417696602,2,0.01714972,30.62371,12.04547,368.3053,419.6093,51.42491967,0,0,1.606357,0.1543474,0,28.4739,0,35.92265,35.56354,0,0,0.03990167,0,1.372333,42.16436,39.76752,32.89681,27.33567
214642825,"BRIAR CREEK NEAR CHARLOTTE, NC",5,Southern_Piedmont,1.9,94.58,4.53,0.42,0,13.3155,24,118.2639,21.99477,863.0507,6,0.472045586,2,0.2230483,30.97526,11.96247,241.4954,420.5661,83.78922486,1,7.510044685,3.717472,0.7434945,0,44.32552,0,29.01953,26.35938,0,0,0.2955728,0,1.390486,46.42129,39.71638,32.49222,27.7914
214643820,"EDWARDS BRANCH AT SHEFFIELD DR AT CHARLOTTE, NC",5,Southern_Piedmont,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214645022,"BRIAR CR ABOVE COLONY RD AT CHARLOTTE, NC",5,Southern_Piedmont,2.4,95.62,3.63,0.17,0.01,48.5226,25,117.8435,22.02257,865.9435,6,0.380200772,2,0.1706421,29.58643,12.58771,418.1665,423.7007,41.51753031,5,10.30447668,3.054865,0.4247505,0,31.3635,1.86E-06,34.66428,33.88571,0,0,0.08650814,0,1.375642,42.94036,39.7582,32.82306,27.41874
214645075,"TRIB TO BRIAR CREEK AT COLONY RD AT CHARLOTTE, NC",5,Southern_Piedmont,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214645080,"TRIB TO BRIAR CR AT RUNNYMEDE LN AT CHARLOTTE, NC",5,Southern_Piedmont,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2146470,"LITTLE HOPE CR AT SENECA PLACE AT CHARLOTTE, NC",5,Southern_Piedmont,2.2,100,0,0,0,7.0173,24,115.9271,21.99823,876.3383,6,0.389183019,1,0,29.29178,11.36651,374,425,100,0,0,0,0,0,26,0,37,37,0,0,0,0,1.3695,41.5,39.7755,32.95996,27.26454
2146507,"LITTLE SUGAR C AT ARCHDALE DR AT CHARLOTTE, NC",5,Southern_Piedmont,2.4,96.5,2.93,0.15,0.01,111.1383,33,117.255,22.02254,868.7815,6,0.429904722,3,0.23646216,29.58643,12.47015,383.5541,422.8889,42.71948191,8,7.198238591,2.502288,0.3303992,0,29.04259,0,35.675,35.23334,0,0,0.04907399,0,1.372984,42.31708,39.76569,32.8823,27.35202
2146530,"LITTLE SUGAR CREEK AT PINEVILLE, NC",5,Southern_Piedmont,2.5,96.26,3.15,0.2,0.01,127.5849,30,117.4417,22.05591,870.4224,6,0.454008115,3,0.25183227,29.31513,12.68085,371.4597,423.161,39.40320327,12,9.405501748,2.721482,0.3244898,0,29.16122,0,36.18964,33.90337,0,0,0.7457693,0,1.361601,42.89927,39.56869,33.04925,27.38206
214655255,"MCALPINE CREEK AT SR3150 NR IDLEWILD, NC",5,Southern_Piedmont,2.5,86.48,11.01,0.71,0.3,18.891,24,119.4552,22.09645,865.8058,2,0.266752475,1,1.100524,28.5516,12.5331,521.8368,422.2725,100,4,21.17410407,8.642211,2.101001,0,87.04298,0,10.41677,1.555693,0,0,0.9845641,0,1.439404,57.89299,39.57859,31.40191,29.0195
2146562,"CAMPBELL CREEK NR CHARLOTTE, NC",5,Southern_Piedmont,2.1,94.42,4.65,0,0.19,15.2829,26,118.8391,22.0245,864.1614,6,0.338700574,1,0.4770037,28.3458,12.15978,390.5724,424.8911,100,4,26.17304307,4.010365,0.6418939,0,58.21766,0,22.96973,18.29297,0,0,0.5196396,0,1.406394,50.152,39.67157,32.13764,28.19079
214657975,"IRVINS CREEK AT SR3168 NR CHARLOTTE, NC",5,Southern_Piedmont,2.5,60.22,31.01,5.79,0.19,21.7917,21,120.0308,22.14518,867.8778,2,0.334713262,1,0.6195019,28.14215,13.20565,415.6864,422.9825,100,1,4.588903114,19.48953,9.90377,0,88,0,10,1,0,0,1,0,1.4405,58.15,39.5755,31.37748,29.04702
2146600,"MCALPINE CR AT SARDIS ROAD NEAR CHARLOTTE, NC",5,Southern_Piedmont,2.7,81.27,15.17,1.63,0.13,100.2357,23,119.5521,22.14799,867.3665,2,0.370301799,3,0.513589502,27.94521,12.78218,460.1385,423.9046,84.87630889,11,10.97413397,10.76832,3.829474,0,78.9605,0,13.93656,6.248741,0,0,0.8542017,0,1.430148,55.72246,39.60466,31.6082,28.78714
2146700,"MCMULLEN CR AT SHARON VIEW RD NEAR CHARLOTTE, NC",5,Southern_Piedmont,2.3,96.82,2.78,0.12,0,18.3393,24,118.3803,22.07174,871.9799,6,0.54691564,2,0.1521323,27.13741,11.90543,328.566,425,50.62144257,1,5.452770825,1.658733,0.7508466,0,26.77588,0,36.66212,36.54949,0,0,0.01251411,0,1.370389,41.70836,39.773,32.94016,27.28685
2146750,"MCALPINE CR BELOW MCMULLEN CR NR PINEVILLE, NC",5,Southern_Piedmont,2.7,84.44,13,1.16,0.17,238.3524,24,119.6825,22.21528,873.2123,6,0.448229177,3,0.68721777,27.27229,12.98508,419.3511,424.4391,60.70160479,41,17.20142109,9.544397,3.026779,0,65.58733,0,23.87348,7.538465,0,0,3.000721,0,1.461784,53.23715,37.6601,32.62035,29.71955
214676115,"MCALPINE CREEK AT SR2964 NR CAMP COX, SC",5,Southern_Piedmont,2.8,83.51,13.71,1.22,0.17,245.3535,29,119.7257,22.22191,873.6118,6,0.458734031,3,0.73070081,27.23,13.02474,416.8015,424.4551,57.61911827,41,16.71058289,10.1194,3.122719,0,66.05869,0,23.60807,7.356488,0,0,2.976755,0,1.461493,53.35076,37.68826,32.59913,29.71261
214678175,"STEELE CREEK AT SR1441 NR PINEVILLE, NC",5,Southern_Piedmont,1.6,77.64,15.64,2.7,0,18.2502,19,117.5384,22.23068,879.761,6,0.378390922,1,0.207121,28.34303,12.41614,331.4366,452.0959,100,0,0,11.95877,3.353388,0,38,0,45,0,0,0,17,0,1.086,58.2,35.266,36.74538,27.98862
214685800,"SIX MILE CREEK NEAR PINEVILLE, NC",5,Southern_Piedmont,2.2,64.89,24.67,9.09,0.29,54.3951,22,121.0181,22.30362,879.9131,6,0.436545204,2,0.8405169,27,12.37454,486.6421,425,83.0446662,6,11.03040531,19.06716,5.046411,0,64.71312,-8.4E-06,26.35312,0.5450124,0,0,8.388756,0,1.276225,58.16694,37.55159,33.92984,28.51857
2149000,"COVE CREEK NEAR LAKE LURE, NC",1,Southern_Mountains,17.1,3.13,83.82,5.39,0.11,203.8527,10,146.6517,20.91405,804.651,2,0.939322364,4,0.08255962,52.27456,11.08101,29.07653,603.8009,66.95196555,5,2.452751423,72.50279,8.410043,0,88.34755,0,6.492335,4.5982,0,0.5619155,0,0,2.488325,50.9499,24.624,36.60559,38.77041
2150495,"SECOND BROAD RIVER NR LOGAN, NC",1,Southern_Mountains,12.1,4.18,73.46,10.11,0.22,225.4149,18,135.6999,21.43318,823.8818,3,0.781746903,4,0.1920459,53.59472,11.95994,59.56879,603.9717,61.70644897,20,8.872527947,63.51528,8.209661,0.01620612,84.2351,0,13.10962,1.751462,0,0.7898715,0.09774376,0,1.868627,58.22512,30.26932,34.15791,35.57278
2151500,"BROAD RIVER NEAR BOILING SPRINGS, NC",5,Southern_Piedmont,11.6,8.05,67.25,13.73,0.52,2260.265,21,143.3807,21.16333,809.1145,2,0.771461753,6,0.492672277,54.20942,11.6092,113.5951,602.3809,60.54780961,105,4.645472987,54.31479,10.97126,0.001616226,89.86469,0,7.042272,2.677203,0,0.2760151,0.1382102,0,2.006201,54.44573,28.94842,33.4917,37.55988
2152100,"FIRST BROAD RIVER NEAR CASAR, NC",5,Southern_Piedmont,17.6,1.87,83.9,7.56,0.04,154.9944,13,136.0327,20.55543,780.118,2,0.933965356,4,0.1004552,57.69276,10.98313,79.96635,601.2983,61.11232846,1,0.6451846,74.48669,7.637502,0,74.10219,0,21.84088,2.704618,0,1.352309,0,0,2.085011,55.18652,27.23269,37.50785,35.25946
2152474,"FIRST BROAD RIVER AT LAWNDALE, NC",5,Southern_Piedmont,10.4,4.3,65.5,22.64,0.03,491.4288,15,131.3254,21.04425,805.0439,2,0.825677087,4,0.0928517,56.88678,11.68528,204.47,601.4241,54.50223838,1,0.203488277,53.40255,9.184627,0,84.37743,0,13.82123,1.177962,0,0.5545792,0.06880366,0,1.740488,57.66037,30.18239,33.20781,36.60979
3161000,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",2,Nothern_Mountains,17,9.74,67.76,18.88,0.09,527.8624,19,141.7982,15.95384,625.7768,2,0.828435213,4,0.175099083,58.34722,11.21396,21.43397,523.3076,55.40108466,18,3.40997957,59.80154,6.158817,0.1926701,94.46536,0,4.16096,0.8469322,0,0.3340761,0,0,2.91006,56.10952,18.00632,40.48639,41.50728
3439000,"FRENCH BROAD RIVER AT ROSMAN, NC",1,Southern_Mountains,20.9,4.82,90.13,4.22,0.03,178.6674,10,193.8311,18.33567,661.0573,2,0.938086075,4,0.064481676,62.66197,10.72265,22.88206,671.6976,64.92129729,2,1.119398391,83.88714,4.246723,0,92.11316,0,3.914376,3.219566,0,0.7529002,0,0,2.787403,51.48164,18.8724,39.22971,41.89788
3441000,"DAVIDSON RIVER NEAR BREVARD, NC",1,Southern_Mountains,28.1,3.24,95.63,0.17,0,104.292,6,185.6793,18.13682,669.5248,2,0.999113067,4,0.01380739,63.4128,10.75824,15.96808,663.3279,66.3581879,0,0,92.23853,1.495513,0,93.97395,0,4.557284,0.9777852,0,0.4909769,0,0,2.803933,56.28188,18.51364,38.31012,43.17624
3443000,"FRENCH BROAD RIVER AT BLANTYRE, NC",1,Southern_Mountains,17.9,7.87,83.61,7.19,0.32,765.5247,24,187.7657,18.73159,694.4305,2,1.014841716,5,0.48566694,64.40406,11.09598,31.34281,663.9523,63.09125762,64,8.360278904,75.46036,5.321762,0.003484669,89.04808,0,4.33554,4.835167,0,1.777724,0,0,2.75887,50.75986,21.17583,38.68482,40.13935
3447687,"FRENCH BROAD RIVER NEAR FLETCHER, NC",1,Southern_Mountains,16,13.42,71.15,13.36,0.2,1655.622,22,163.687,18.81959,701.4175,3,1.029474119,5,0.449994062,63.41275,11.24183,37.09358,663.0346,63.66095211,145,8.758037765,64.16041,4.50804,0.09501517,86.69548,0,4.25819,5.446581,0,3.504734,0,0,2.767652,51.00916,21.95687,38.87244,39.17069
344894205,"NORTH FORK SWANNANOA RIVER NEAR WALKERTOWN, NC",1,Southern_Mountains,39.3,2.26,96.88,0,0,38.6046,5,153.951,15.11899,584.3497,2,0.734599504,3,0.004662657,55.71537,8.942212,7.609339,662.6136,73.32063421,0,0,86.76971,7.714365,0,98.71935,0,0,0.9151397,0,0.3655057,0,0,3.266629,55.76054,15.29216,37.39248,47.31537
3450000,"BEETREE CREEK NEAR SWANNANOA, NC",1,Southern_Mountains,34.6,3.36,96.42,0,0,14.0805,6,135.3095,15.50969,629.7054,2,0.692558716,2,0,57.57341,9.191334,7.872867,663,82.13145715,0,0,95.27006,0.1278364,0,99.01905,0,0,0.9809524,0,0,0,0,2.885505,54.41315,17.00119,37.94,45.05881
3451000,"SWANNANOA RIVER AT BILTMORE, NC",1,Southern_Mountains,24.4,23.87,70.7,3.79,0.5,335.4329,21,121.6442,17.79791,681.927,2,0.878390879,4,0.7512624,58.00478,10.51581,21.6265,662.903,66.6846999,17,5.068077699,67.19693,2.174368,0,91.69217,0,1.827905,4.332553,0,2.147373,0,0,2.85972,52.28845,21.03758,38.12973,40.83269
3451500,"FRENCH BROAD RIVER AT ASHEVILLE, NC",1,Southern_Mountains,17.2,17.08,68.79,12.15,0.33,2444.736,22,149.2109,18.68047,699.4748,2,0.993292118,5,0.51255546,62.71315,11.10549,34.83921,663.489,63.85437575,185,7.567279248,62.67159,3.96173,0.06434643,87.15447,0,4.549641,5.192369,0,3.039169,0,0,2.757408,51.68733,22.24877,38.70924,39.04199
3453000,"IVY RIVER NEAR MARSHALL, NC",1,Southern_Mountains,23.2,5.75,76.27,15.76,0,408.69,15,110.6925,18.12558,686.0454,4,0.862777411,4,0.0431623,56.46466,10.85961,21.97573,662.7234,64.91406191,4,0.97873694,69.32988,5.308302,0,86.36864,0,8.41274,4.470621,0,0.7479938,0,0,2.925185,47.27532,19.35249,37.62602,43.02149
3453500,"FRENCH BROAD RIVER AT MARSHALL, NC",1,Southern_Mountains,18.1,15.03,68.06,14.72,0.31,3448.471,21,137.1268,18.64335,698.718,2,0.957738952,5,0.38884206,61.53283,11.04399,32.86348,663.3333,63.94073884,214,6.205648822,61.60695,4.378551,0.04657041,85.81807,0,6.859775,4.885354,0,2.390234,0,0,2.758576,50.9924,21.98831,38.37372,39.63797
3455500,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",1,Southern_Mountains,33.9,2.59,94.66,0,0,72.9522,6,188.5877,15.63797,584.2123,2,0.790601654,4,0,60.49871,9.789351,7.625128,687.455,59.90258015,0,0,83.14417,8.036221,0,99.56842,0,0,0.4315773,0,0,0,0,3.505749,56.42194,13.5025,37.14117,49.35632
345577330,"WEST FORK PIGEON RIVER NEAR RETREAT, NC",1,Southern_Mountains,33.6,2.67,94.44,0.11,0.38,86.34329,11,181.7112,15.89502,585.9642,2,0.83056761,4,0.4534225,60.35136,9.880326,8.294329,686.5723,60.12269023,1,1.158167589,84.01034,7.437172,0,99.49566,0,0,0.5043414,0,0,0,0,3.423599,56.15588,13.9659,37.24698,48.78712
3456100,"WEST FORK PIGEON RIVER AT BETHEL, NC",1,Southern_Mountains,33,2.87,93.09,2.02,0.23,150.7977,13,169.7732,16.34801,594.5433,4,0.891486409,4,0.2799114,60.41639,9.780437,10.97703,685.0504,63.16674862,4,2.652560351,84.58339,5.906788,0,99.00987,0,0,0.7716722,0,0.2184563,0,0,3.305164,55.83987,14.89744,37.36564,47.73692
3456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC",1,Southern_Mountains,31.7,4.23,89.25,3.79,0.01,133.4268,8,169.6863,16.70268,626.4645,4,0.938100142,4,0.03912257,61.81322,9.875918,9.943897,681.5032,65.30157541,2,1.498949237,86.5162,1.537922,0,98.6506,0,0,1.011895,0,0.3375099,0,0,3.133946,55.32206,16.00685,37.56771,46.42544
3456991,"PIGEON RIVER NEAR CANTON, NC",1,Southern_Mountains,30.3,5.41,85.77,6.66,0.11,335.5515,12,161.1937,16.80853,618.2095,4,0.936387708,5,0.1493958,61.08716,10.06443,14.04736,683.0096,62.02313576,8,2.384134775,80.62494,3.440664,0,96.98129,0,0.8078238,1.422975,0,0.7879089,0,0,3.129714,55.77145,16.9211,37.5281,45.5508
3459500,"PIGEON RIVER NEAR HEPCO, NC",1,Southern_Mountains,26.9,11.03,73.71,13.05,0.16,905.6979,22,143.7202,17.26493,625.5511,4,0.96758312,5,0.202517834,61.83377,10.32921,17.91999,683.4175,67.58807675,18,1.987417659,70.99493,1.76115,0.1084395,93.66627,0,2.829912,2.060937,0,1.334442,0,0,3.063746,54.56634,18.76653,38.87799,42.35548
3460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",1,Southern_Mountains,30.8,0.51,98.95,0.22,0,127.019,5,156.8692,15.95114,577.4803,2,0.950219259,4,0.000708521,62.04965,10.09725,7.629946,688.2328,65.36653689,0,0,78.63383,14.81943,0.70745,98.17757,0,0.70745,0.1947806,0,0.212743,0,0,3.670558,50.66086,13.92229,42.89423,43.18348
3460795,"PIGEON R BL POWER PLANT NR WATERVILLE, NC",1,Southern_Mountains,28.4,7.9,80.71,9.57,0.18,1388,20,143.609,17.13934,628.0345,4,0.981912104,5,0.224286764,61.09798,10.12729,14.45535,683.4761,67.52150204,19,1.368876081,75.42643,3.578019,0.2416967,94.10316,-4.4E-06,3.032475,1.653252,0,0.9694207,0,0,3.204458,52.39153,17.51423,40.46732,42.01844
3463300,"SOUTH TOE RIVER NEAR CELO, NC",1,Southern_Mountains,30.8,2.94,93.72,1.75,0,112.1589,6,158.268,15.56256,586.2944,2,0.932691922,4,0.02327056,56.66011,9.725607,10.07953,624.4629,69.01660171,0,0,81.70373,8.381413,0,97.33869,0,0,1.622157,0,1.039153,0,0,3.033889,55.21512,17.41747,37.5878,44.99473
3479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC",1,Southern_Mountains,21.4,9.7,76.65,11.67,0.07,235.6011,17,130.4915,16.12372,615.2186,4,1.022080118,4,0.15203661,54.565,10.8864,12.26651,650.2723,67.91703765,9,3.82001612,72.89928,1.910008,0,97.81445,0,0,1.62586,0,0.5596935,0,0,3.607078,54.53654,14.63832,38.66781,46.69387
3500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",1,Southern_Mountains,22.6,6.59,79.8,9.94,0.06,361.1439,18,181.3498,19.00905,692.369,2,0.817553889,4,0.23774461,66.46311,11.05878,20.61094,937.6946,64.98059641,17,4.707264888,75.9235,2.354518,0,86.82253,0,5.156717,4.79205,0,3.228705,0,0,2.899217,49.77491,20.45989,38.59377,40.94634
3500240,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",1,Southern_Mountains,25.5,6.18,82.56,8.58,0.01,145.8639,9,173.9884,18.91784,682.7184,2,0.842806891,4,0.1277218,65.19524,10.59636,16.94532,935,61.14224497,6,4.113423541,80.76646,1.081625,0,92.71474,0,0.5524806,5.712243,0,1.020536,0,0,3.003074,46.52286,19.16197,38.76558,42.07245
